,close,high,low,open,volume
2019-12-06,3902.39,3902.39,3878.7,3885.06,7864888700.0
2019-12-09,3895.45,3911.97,3885.25,3909.53,9535380600.0
2019-12-10,3900.38,3900.96,3882.09,3886.44,8626292800.0
2019-12-11,3902.75,3909.39,3890.34,3907.16,9976548000.0
2019-12-12,3891.02,3908.45,3886.12,3908.45,8470833000.0
2019-12-13,3968.22,3969.46,3925.28,3928.0,14857134900.0
2019-12-16,3987.55,3987.59,3953.51,3970.71,14848667000.0
2019-12-17,4041.8,4067.14,3984.52,3987.74,20116293700.0
2019-12-18,4032.78,4057.64,4025.34,4039.72,15135176400.0
2019-12-19,4027.15,4038.54,4014.9,4034.62,11790055800.0
2019-12-20,4017.25,4046.73,4014.93,4032.15,12126766200.0
2019-12-23,3967.1,4032.17,3964.38,4014.69,12281624600.0
2019-12-24,3992.96,3994.51,3963.67,3971.56,9598904500.0
2019-12-25,3990.87,4000.56,3976.36,3988.66,9493889000.0
2019-12-26,4025.99,4025.99,3993.54,3993.67,10886064000.0
2019-12-27,4022.03,4066.8,4019.72,4029.25,15092641100.0
2019-12-30,4081.63,4083.69,4001.5,4015.52,15597148800.0
2019-12-31,4096.58,4098.14,4069.01,4077.75,12326425800.0
2020-01-02,4152.24,4172.66,4121.35,4121.35,18211677200.0
2020-01-03,4144.96,4164.3,4131.86,4161.22,14282624400.0
2020-01-06,4129.3,4170.64,4102.38,4120.52,17530995300.0
2020-01-07,4160.23,4161.25,4135.1,4137.4,13948903100.0
2020-01-08,4112.32,4149.81,4101.98,4139.63,16758585000.0
2020-01-09,4164.37,4165.66,4143.59,4145.53,13688632400.0
2020-01-10,4163.18,4180.98,4148.48,4177.58,11303171900.0
2020-01-13,4203.99,4203.99,4148.6,4166.93,11969198200.0
2020-01-14,4189.89,4223.51,4188.08,4215.16,12932078300.0
2020-01-15,4166.73,4193.87,4150.88,4186.88,10463313600.0
2020-01-16,4149.04,4175.29,4142.18,4174.82,10026764200.0
2020-01-17,4154.85,4177.03,4141.64,4162.19,9872568200.0
2020-01-20,4185.83,4185.96,4149.49,4170.74,12240914700.0
2020-01-21,4114.31,4165.02,4113.33,4165.02,13052750700.0
2020-01-22,4131.93,4141.18,4046.49,4093.8,12675876300.0
2020-01-23,4003.9,4103.52,3972.39,4093.32,16035760300.0
2020-02-03,3688.36,3732.16,3639.91,3639.91,15755964700.0
2020-02-04,3785.64,3786.86,3652.0,3652.0,21393332800.0
2020-02-05,3828.53,3866.01,3781.61,3801.1,17492552400.0
2020-02-06,3899.78,3914.92,3806.96,3841.75,17646223500.0
2020-02-07,3899.87,3899.88,3849.71,3879.55,15173175900.0
2020-02-10,3916.01,3920.17,3861.01,3872.37,14840696900.0
2020-02-11,3952.46,3970.52,3915.71,3926.42,14344167400.0
2020-02-12,3984.43,3984.43,3940.67,3945.67,12671032100.0
2020-02-13,3959.92,3999.55,3950.14,3985.88,14500184300.0
2020-02-14,3987.73,4001.56,3954.02,3954.23,14323980300.0
2020-02-17,4077.42,4077.45,3999.65,3999.65,18277896900.0
2020-02-18,4057.51,4076.39,4027.79,4069.83,16323622000.0
2020-02-19,4051.31,4085.17,4042.85,4049.59,16904644100.0
2020-02-20,4144.66,4148.53,4055.81,4062.9,21223262400.0
2020-02-21,4149.49,4184.44,4130.17,4134.87,21721360400.0
2020-02-24,4132.84,4149.01,4097.18,4131.84,21286930300.0
2020-02-25,4123.85,4126.71,4020.91,4066.3,24416783100.0
2020-02-26,4073.02,4132.78,4061.13,4070.1,26109406100.0
2020-02-27,4084.88,4110.53,4067.44,4084.08,18129098100.0
2020-02-28,3940.05,4031.15,3928.07,3988.73,23027509300.0
2020-03-02,4069.67,4092.54,3968.84,3968.84,21931355900.0
2020-03-03,4091.36,4147.65,4067.91,4125.14,21936977700.0
2020-03-04,4115.05,4115.26,4060.73,4078.5,18242473000.0
2020-03-05,4206.73,4215.85,4127.04,4150.21,23182311500.0
2020-03-06,4138.51,4181.31,4135.39,4158.2,17247571700.0
2020-03-09,3997.13,4063.08,3995.13,4063.08,20810203500.0
2020-03-10,4082.73,4093.0,3954.75,3975.23,19741640200.0
2020-03-11,4028.43,4091.27,4028.4,4090.93,16165611100.0
2020-03-12,3950.91,3987.43,3926.27,3976.11,15706045800.0
2020-03-13,3895.31,3937.18,3765.15,3771.01,18829672200.0
2020-03-16,3727.84,3899.86,3720.51,3899.86,18596826000.0
2020-03-17,3709.68,3786.89,3618.31,3739.78,16624612900.0
2020-03-18,3636.26,3775.85,3636.26,3729.69,15503754700.0
2020-03-19,3589.09,3647.99,3503.19,3623.79,18080740700.0
2020-03-20,3653.22,3663.95,3588.78,3629.51,13960300000.0
2020-03-23,3530.31,3585.8,3523.79,3542.68,13710879000.0
2020-03-24,3625.11,3627.76,3545.45,3598.65,14310302100.0
2020-03-25,3722.52,3732.65,3685.99,3711.48,15349595800.0
2020-03-26,3698.05,3736.25,3681.27,3692.61,11231066500.0
2020-03-27,3710.06,3758.78,3709.92,3746.39,12406099500.0
2020-03-30,3674.11,3690.64,3637.59,3657.46,12687667300.0
2020-03-31,3686.16,3716.07,3676.2,3708.14,11145302500.0
2020-04-01,3675.08,3731.78,3670.97,3682.3,11935262000.0
2020-04-02,3734.53,3734.53,3652.32,3656.32,11516820900.0
2020-04-03,3713.22,3738.83,3698.98,3721.48,9982508300.0
2020-04-07,3798.02,3803.63,3772.21,3779.91,14277803000.0
2020-04-08,3780.34,3793.0,3767.29,3776.42,11138951300.0
2020-04-09,3792.81,3801.72,3785.31,3798.49,10048503200.0
2020-04-10,3769.18,3824.74,3758.96,3794.84,10244495600.0
2020-04-13,3753.26,3769.88,3740.19,3751.71,7905334300.0
2020-04-14,3825.7,3825.76,3764.98,3777.83,11063758500.0
2020-04-15,3797.36,3829.8,3793.44,3820.85,10846198400.0
2020-04-16,3802.38,3807.36,3774.56,3777.8,9594796500.0
2020-04-17,3839.49,3863.45,3821.42,3831.92,13200430100.0
2020-04-20,3853.46,3853.8,3831.55,3845.46,10001311500.0
2020-04-21,3808.05,3838.23,3780.0,3838.23,10292188800.0
2020-04-22,3839.38,3839.38,3782.21,3789.13,8589946400.0
2020-04-23,3829.75,3857.47,3826.56,3851.91,9550845000.0
2020-04-24,3796.97,3827.21,3787.07,3826.31,9484413500.0
2020-04-27,3822.77,3842.87,3793.77,3808.02,9546273500.0
2020-04-28,3849.15,3859.68,3768.2,3835.35,12209347600.0
2020-04-29,3867.03,3880.74,3833.72,3837.51,9585459000.0
2020-04-30,3912.58,3921.7,3880.41,3880.41,13291712500.0
2020-05-06,3936.25,3937.69,3865.99,3867.26,13985567500.0
2020-05-07,3924.89,3941.48,3915.9,3937.59,10551464600.0
2020-05-08,3963.62,3979.66,3935.98,3943.0,11694334100.0
2020-05-11,3960.18,3998.1,3944.5,3974.76,12267380300.0
2020-05-12,3960.24,3970.11,3930.21,3961.34,9825055400.0
2020-05-13,3968.25,3972.53,3932.57,3946.64,8819066900.0
2020-05-14,3925.22,3952.2,3924.05,3952.2,8853000400.0
2020-05-15,3912.82,3945.2,3907.4,3941.13,9261838200.0
2020-05-18,3922.91,3946.43,3898.4,3914.66,11280176200.0
2020-05-19,3956.25,3966.85,3944.07,3963.78,9401529100.0
2020-05-20,3935.22,3955.71,3923.92,3955.71,10079115000.0
2020-05-21,3913.79,3951.74,3907.58,3950.6,9486103300.0
2020-05-22,3824.06,3907.58,3818.15,3907.58,10337836000.0
2020-05-25,3829.32,3835.63,3800.18,3828.32,7903332600.0
2020-05-26,3872.77,3874.75,3844.48,3850.0,7744807600.0
2020-05-27,3845.61,3873.7,3838.42,3873.7,8371183100.0
2020-05-28,3856.63,3885.42,3818.43,3848.49,9306405400.0
2020-05-29,3867.02,3872.3,3830.42,3838.38,9381383200.0
2020-06-01,3971.34,3976.32,3901.73,3901.73,13645665200.0
2020-06-02,3983.57,3991.78,3958.98,3969.95,14430306000.0
2020-06-03,3983.65,4018.68,3982.93,4001.17,13659748300.0
2020-06-04,3982.19,3999.81,3968.57,3998.16,10427773700.0
2020-06-05,4001.25,4001.25,3967.93,3988.22,10244394200.0
2020-06-08,4021.95,4050.22,4016.1,4023.61,13792581300.0
2020-06-09,4047.03,4052.16,4016.34,4027.56,11530447900.0
2020-06-10,4039.71,4046.23,4024.42,4046.23,11226572800.0
2020-06-11,3995.88,4043.01,3979.75,4031.74,12730894100.0
2020-06-12,4003.08,4011.06,3927.25,3931.62,13416664900.0
2020-06-15,3954.99,4007.14,3954.99,3982.97,13129786000.0
2020-06-16,4014.57,4014.57,3987.86,3995.58,11105153900.0
2020-06-17,4017.59,4018.61,3992.13,4018.61,10560579900.0
2020-06-18,4044.38,4047.56,4000.9,4009.78,13814876100.0
2020-06-19,4098.71,4109.36,4043.49,4047.05,15294699000.0
2020-06-22,4102.05,4126.94,4088.78,4097.51,15582946500.0
2020-06-23,4121.79,4124.73,4080.75,4098.04,12922951000.0
2020-06-24,4138.99,4144.68,4123.36,4128.1,12171246500.0
2020-06-29,4109.72,4137.37,4092.54,4127.93,13086585400.0
2020-06-30,4163.96,4174.42,4129.78,4130.0,12593352100.0
2020-07-01,4247.78,4247.78,4163.5,4172.64,16999045600.0
2020-07-02,4335.84,4340.1,4238.12,4239.41,25293936800.0
2020-07-03,4419.6,4419.6,4348.45,4353.19,29048553900.0
2020-07-06,4670.09,4678.11,4465.81,4465.81,40582102500.0
2020-07-07,4698.13,4796.32,4688.06,4739.61,40600855300.0
2020-07-08,4774.0,4803.36,4670.65,4692.86,34807484700.0
2020-07-09,4840.77,4854.12,4757.29,4770.08,35104689300.0
2020-07-10,4753.13,4821.37,4734.47,4796.09,31694965100.0
2020-07-13,4852.96,4878.08,4741.87,4742.37,32164544600.0
2020-07-14,4806.69,4860.44,4729.93,4836.17,29724198500.0
2020-07-15,4744.47,4837.48,4723.36,4821.52,27238900600.0
2020-07-16,4516.25,4772.56,4513.65,4741.53,28465713300.0
2020-07-17,4544.7,4601.37,4485.82,4524.77,20737556300.0
2020-07-20,4680.3,4681.94,4534.23,4597.2,24606891400.0
2020-07-21,4691.04,4714.29,4661.44,4697.5,20041565900.0
2020-07-22,4714.45,4790.45,4675.35,4682.66,22419921100.0
2020-07-23,4712.44,4731.4,4607.66,4668.74,23431456900.0
2020-07-24,4505.59,4691.7,4479.39,4679.03,24390520300.0
2020-07-27,4528.45,4558.12,4482.44,4535.01,17142055100.0
2020-07-28,4568.26,4590.25,4537.68,4567.67,16276849800.0
2020-07-29,4679.01,4680.56,4548.85,4559.16,18669530500.0
2020-07-30,4656.15,4704.63,4649.77,4689.76,16696756600.0
2020-07-31,4695.05,4741.81,4621.96,4652.18,18483902600.0
2020-08-03,4771.31,4771.37,4720.02,4735.9,21477623900.0
2020-08-04,4775.8,4807.08,4747.77,4778.49,23997498500.0
2020-08-05,4777.11,4786.7,4711.27,4761.76,19670054800.0
2020-08-06,4762.76,4791.86,4691.16,4779.24,22785440600.0
2020-08-07,4707.93,4749.02,4637.84,4742.29,21351821600.0
2020-08-10,4724.87,4757.66,4646.29,4681.76,20378883200.0
2020-08-11,4681.78,4791.53,4674.86,4730.37,20554651100.0
2020-08-12,4647.64,4681.62,4566.27,4668.89,20288723900.0
2020-08-13,4635.71,4671.77,4626.1,4666.49,15255009200.0
2020-08-14,4704.63,4708.07,4617.63,4627.61,14729292100.0
2020-08-17,4815.23,4838.09,4721.36,4727.12,26800155600.0
2020-08-18,4812.76,4825.39,4788.83,4816.57,18913985400.0
2020-08-19,4740.68,4809.05,4738.01,4804.67,19244294800.0
2020-08-20,4679.15,4721.44,4662.8,4708.13,15836863900.0
2020-08-21,4718.84,4739.48,4684.81,4717.79,14265786400.0
2020-08-24,4755.85,4769.47,4716.61,4746.4,15114351200.0
2020-08-25,4761.95,4802.41,4746.31,4769.21,14170135100.0
2020-08-26,4706.13,4786.42,4689.88,4761.72,15130518000.0
2020-08-27,4731.35,4731.94,4679.36,4718.06,11904285000.0
2020-08-28,4844.27,4850.49,4719.35,4727.29,15939976500.0
2020-08-31,4816.22,4901.21,4816.21,4870.93,20256702900.0
2020-09-01,4842.12,4842.14,4791.78,4803.39,13839540200.0
2020-09-02,4843.89,4863.55,4797.52,4859.08,15798952400.0
2020-09-03,4817.1,4877.01,4800.06,4841.5,14567120100.0
2020-09-04,4770.22,4778.2,4726.56,4737.24,12003279600.0
2020-09-07,4669.37,4789.3,4655.56,4759.52,14860779100.0
2020-09-08,4694.39,4707.9,4639.05,4683.83,13919922700.0
2020-09-09,4584.59,4645.2,4558.03,4634.25,16227710700.0
2020-09-10,4581.98,4647.75,4572.21,4632.1,15065287800.0
2020-09-11,4627.28,4630.88,4563.11,4572.26,11530242400.0
2020-09-14,4651.05,4666.99,4625.99,4652.05,10723517900.0
2020-09-15,4688.48,4691.5,4630.54,4649.45,10191592500.0
2020-09-16,4657.36,4690.68,4638.46,4683.01,10875364100.0
2020-09-17,4632.71,4664.95,4601.64,4642.05,10598363100.0
2020-09-18,4737.09,4737.8,4631.7,4636.64,16042647500.0
2020-09-21,4691.43,4752.98,4688.72,4750.75,12453582700.0
2020-09-22,4635.76,4706.21,4622.11,4654.22,11967294700.0
2020-09-23,4652.33,4665.96,4623.55,4639.66,9582652800.0
2020-09-24,4563.07,4631.95,4562.21,4623.95,11259368300.0
2020-09-25,4570.02,4599.54,4554.72,4582.48,9301515500.0
2020-09-28,4581.91,4613.63,4571.15,4582.65,8504838900.0
2020-09-29,4591.8,4616.68,4586.35,4608.29,8599385800.0
2020-09-30,4587.4,4634.72,4563.41,4607.58,8908120000.0
2020-10-09,4681.14,4695.4,4655.09,4663.61,11133751200.0
2020-10-12,4823.16,4823.27,4704.16,4705.19,15578455800.0
2020-10-13,4839.2,4845.92,4795.37,4812.9,11651633800.0
2020-10-14,4807.1,4830.46,4795.91,4830.46,11190692300.0
2020-10-15,4798.74,4833.89,4796.26,4810.78,10996496200.0
2020-10-16,4791.68,4825.55,4765.97,4798.92,11671610200.0
2020-10-19,4755.49,4849.6,4747.34,4823.49,12924636100.0
2020-10-20,4793.47,4793.47,4739.46,4751.37,9804815600.0
2020-10-21,4792.83,4801.63,4758.86,4801.63,10380570300.0
2020-10-22,4777.98,4791.81,4725.5,4780.6,10135089100.0
2020-10-23,4718.49,4802.46,4717.1,4775.47,10682518400.0
2020-10-26,4691.24,4713.39,4639.3,4684.05,10834327500.0
2020-10-27,4699.28,4708.46,4671.85,4680.14,9265630400.0
2020-10-28,4737.27,4753.31,4685.6,4703.0,10846340200.0
2020-10-29,4772.92,4803.03,4679.25,4683.61,11711725000.0
2020-10-30,4695.33,4778.51,4683.47,4776.47,13980230300.0
2020-11-02,4720.83,4738.02,4695.44,4702.75,14286769300.0
2020-11-03,4777.56,4793.4,4734.17,4743.17,13605540800.0
2020-11-04,4813.66,4825.46,4770.56,4781.45,11466180600.0
2020-11-05,4885.11,4885.11,4838.0,4861.34,13924459400.0
2020-11-06,4885.72,4897.63,4845.43,4897.63,15363903400.0
2020-11-09,4981.35,4997.8,4918.86,4918.86,19713198400.0
2020-11-10,4953.88,4995.41,4928.93,4995.41,17626721400.0
2020-11-11,4904.9,4957.58,4901.71,4937.76,16447051500.0
2020-11-12,4908.46,4926.34,4891.51,4916.77,11811461900.0
2020-11-13,4856.85,4886.98,4825.76,4886.98,13369307900.0
2020-11-16,4904.17,4904.17,4848.62,4880.96,14877098000.0
2020-11-17,4894.79,4909.29,4865.39,4903.12,15148746400.0
2020-11-18,4891.67,4911.09,4870.72,4889.67,16421661600.0
2020-11-19,4927.99,4939.79,4870.2,4880.92,13368137800.0
2020-11-20,4943.29,4947.43,4922.59,4928.22,12940034100.0
2020-11-23,5005.03,5029.65,4940.45,4954.6,20591518700.0
2020-11-24,4974.29,5001.06,4960.98,4997.05,15663791100.0
2020-11-25,4910.7,5004.77,4910.7,4992.75,17034052700.0
2020-11-26,4919.59,4925.29,4867.82,4908.32,13720233800.0
2020-11-27,4980.77,4980.77,4917.35,4930.59,16295292200.0
2020-11-30,4960.25,5055.19,4960.25,4994.11,26263895000.0
2020-12-01,5067.1,5072.55,4963.13,4963.13,20406563800.0
2020-12-02,5067.14,5090.61,5043.31,5072.98,19543547600.0
2020-12-03,5057.06,5072.3,5033.79,5065.45,17786574800.0
2020-12-04,5065.92,5072.39,5017.85,5049.52,14434716700.0
2020-12-07,5022.24,5067.87,5014.61,5065.73,13989621700.0
2020-12-08,5009.88,5043.06,4998.92,5029.11,12307302900.0
2020-12-09,4942.7,5033.64,4942.52,5022.38,13891696500.0
2020-12-10,4940.52,4962.74,4919.77,4931.29,12591427000.0
2020-12-11,4889.63,4957.82,4849.35,4957.82,15935769700.0
2020-12-14,4934.84,4937.26,4887.66,4903.63,12080155200.0
2020-12-15,4945.1,4954.19,4904.79,4931.6,11834263300.0
2020-12-16,4953.87,4968.86,4938.19,4957.3,10677896800.0
2020-12-17,5017.48,5021.62,4950.37,4960.73,13338547900.0
2020-12-18,4999.97,5027.44,4979.01,5014.32,12804961800.0
2020-12-21,5046.84,5048.51,4970.0,4995.76,14081178200.0
2020-12-22,4964.77,5055.13,4960.95,5034.98,16234497000.0
2020-12-23,5007.12,5028.45,4968.15,4977.3,14029281900.0
2020-12-24,5000.02,5033.04,4979.24,5006.01,11441866700.0
2020-12-25,5042.01,5042.1,4973.68,4985.77,12100697900.0
2020-12-28,5064.41,5089.34,5037.86,5042.94,13691440700.0
2020-12-29,5042.94,5077.42,5034.31,5071.45,14119866200.0
2020-12-30,5113.71,5113.71,5036.63,5037.98,14862644800.0
2020-12-31,5211.29,5215.62,5122.48,5122.48,17160250900.0
2021-01-04,5267.72,5284.43,5190.94,5212.93,21171138200.0
2021-01-05,5368.5,5368.5,5234.38,5245.84,22493115900.0
2021-01-06,5417.67,5433.47,5341.43,5386.51,19377344400.0
2021-01-07,5513.66,5513.66,5413.35,5428.39,21987208000.0
2021-01-08,5495.43,5547.47,5442.69,5526.29,20432495600.0
2021-01-11,5441.16,5555.69,5412.5,5504.24,23183598300.0
2021-01-12,5596.35,5596.35,5417.63,5419.5,22422018600.0
2021-01-13,5577.97,5644.72,5535.14,5609.26,26156988600.0
2021-01-14,5470.46,5568.02,5458.68,5556.21,24368338000.0
2021-01-15,5458.08,5500.63,5390.27,5471.39,23863743500.0
2021-01-18,5518.52,5541.46,5410.78,5438.16,20705186900.0
2021-01-19,5437.52,5532.48,5415.72,5525.97,21104342500.0
2021-01-20,5476.43,5496.05,5426.54,5439.91,17091326000.0
2021-01-21,5564.97,5593.11,5490.56,5492.96,20995019700.0
2021-01-22,5569.78,5573.66,5513.88,5562.38,19930002000.0
2021-01-25,5625.92,5655.48,5543.27,5564.12,19704701900.0
2021-01-26,5512.97,5600.9,5506.0,5600.9,17190459000.0
2021-01-27,5528.0,5534.99,5449.64,5505.77,16019084100.0
2021-01-28,5377.14,5462.24,5360.38,5450.37,17048558500.0
2021-01-29,5351.96,5430.2,5288.1,5413.97,18217878400.0
2021-02-01,5417.65,5422.3,5342.05,5356.85,16631370600.0
2021-02-02,5501.09,5503.21,5411.52,5429.7,16521056500.0
2021-02-03,5485.2,5532.89,5473.12,5499.3,18805431700.0
2021-02-04,5473.95,5510.05,5411.57,5453.98,18057565400.0
2021-02-05,5483.41,5550.77,5477.65,5494.7,18969959800.0
2021-02-08,5564.56,5576.49,5479.85,5506.14,16403377500.0
2021-02-09,5686.25,5686.25,5555.05,5584.17,16488726000.0
2021-02-10,5807.72,5823.42,5707.33,5709.68,17016978600.0
2021-02-18,5768.38,5930.91,5747.66,5922.07,21884868600.0
2021-02-19,5778.84,5787.89,5667.32,5734.02,21447578000.0
2021-02-22,5597.33,5785.51,5597.33,5785.51,28212438200.0
2021-02-23,5579.67,5644.76,5541.11,5542.68,23380772700.0
2021-02-24,5437.57,5598.83,5379.73,5591.48,22542861000.0
2021-02-25,5469.56,5527.63,5444.16,5494.47,23073602800.0
2021-02-26,5336.76,5416.32,5318.86,5343.9,21226454300.0
2021-03-01,5418.78,5421.56,5345.94,5389.25,17746352300.0
2021-03-02,5349.63,5454.97,5305.05,5453.28,19651111500.0
2021-03-03,5452.21,5452.4,5316.48,5327.35,19470905400.0
2021-03-04,5280.71,5392.37,5254.78,5388.48,21277521100.0
2021-03-05,5262.8,5307.82,5174.25,5191.97,20262795600.0
2021-03-08,5080.02,5326.26,5079.8,5299.79,23023163500.0
2021-03-09,4971.0,5094.31,4917.91,5066.15,23071100400.0
2021-03-10,5003.61,5055.28,4981.62,5047.06,16992849000.0
2021-03-11,5128.22,5138.41,5020.58,5024.56,18960076600.0
2021-03-12,5146.38,5153.67,5086.82,5153.67,20102058900.0
2021-03-15,5035.54,5120.88,4992.4,5116.12,20415308400.0
2021-03-16,5079.36,5084.31,5009.95,5054.41,16139005400.0
2021-03-17,5100.86,5123.55,5020.13,5062.77,14916237600.0
2021-03-18,5141.77,5160.46,5111.13,5114.59,14290151800.0
2021-03-19,5007.09,5089.92,4980.76,5068.53,16417484900.0
2021-03-22,5057.15,5071.34,4996.54,5008.4,16740263200.0
2021-03-23,5009.25,5064.02,4966.53,5057.06,15801396700.0
2021-03-24,4928.69,5024.33,4919.89,4985.4,15938598200.0
2021-03-25,4926.35,4950.76,4883.66,4904.07,13294518900.0
2021-03-26,5037.99,5050.83,4953.95,4953.95,14592669700.0
2021-03-29,5046.88,5086.65,5010.39,5052.26,14338821500.0
2021-03-30,5094.73,5106.04,5032.8,5043.1,13861856000.0
2021-03-31,5048.36,5085.95,5015.61,5085.95,14133574300.0
2021-04-01,5110.78,5115.43,5056.87,5059.94,12032489000.0
2021-04-02,5161.56,5169.83,5116.35,5129.85,12700225400.0
2021-04-06,5140.34,5181.15,5125.33,5178.64,10983421000.0
2021-04-07,5103.74,5141.66,5065.19,5141.66,14576374800.0
2021-04-08,5112.21,5129.13,5062.07,5078.26,14177104700.0
2021-04-09,5035.34,5100.04,5022.09,5100.04,12841650900.0
2021-04-12,4947.75,5045.6,4933.01,5026.98,15264431400.0
2021-04-13,4939.64,4994.54,4924.2,4949.81,13291935800.0
2021-04-14,4980.63,4987.12,4940.27,4945.69,12086083800.0
2021-04-15,4948.97,4969.91,4900.3,4969.91,10882938400.0
2021-04-16,4966.18,4979.17,4917.96,4966.9,11123992400.0
2021-04-19,5087.02,5088.21,4940.75,4966.41,15476982400.0
2021-04-20,5083.37,5119.86,5058.92,5065.78,13654170000.0
2021-04-21,5098.74,5110.56,5047.99,5055.24,12463727700.0
2021-04-22,5089.24,5119.22,5067.14,5114.28,12116764500.0
2021-04-23,5135.45,5149.98,5086.49,5088.83,12205699100.0
2021-04-26,5077.24,5181.11,5072.96,5156.59,15138196700.0
2021-04-27,5090.52,5095.98,5042.61,5076.64,12396183700.0
2021-04-28,5119.24,5119.45,5059.26,5073.97,12062031800.0
2021-04-29,5164.17,5170.59,5113.65,5128.28,14009248000.0
2021-04-30,5123.49,5163.25,5094.93,5156.36,16012162100.0
2021-05-06,5061.12,5132.9,5037.41,5098.8,15882263000.0
2021-05-07,4996.05,5093.75,4996.04,5073.46,17225832100.0
2021-05-10,4992.42,5019.39,4953.7,5001.44,17082058500.0
2021-05-11,5023.06,5033.49,4925.92,4956.08,15152649700.0
2021-05-12,5044.55,5051.17,4995.4,5003.82,12661908600.0
2021-05-13,4992.97,5022.08,4975.45,4992.35,13227940600.0
2021-05-14,5110.59,5112.98,4981.29,5007.63,15942618000.0
2021-05-17,5184.99,5206.69,5115.31,5115.31,15388963400.0
2021-05-18,5187.6,5201.67,5156.79,5190.93,11840426100.0
2021-05-19,5172.27,5193.56,5151.64,5173.17,11872998300.0
2021-05-20,5186.41,5201.59,5152.04,5167.05,13845477500.0
2021-05-21,5134.15,5216.16,5123.12,5199.13,12476848500.0
2021-05-24,5155.59,5155.59,5092.39,5138.81,12674233600.0
2021-05-25,5318.48,5324.36,5161.52,5165.04,18299683900.0
2021-05-26,5320.59,5344.28,5308.74,5326.12,16960709600.0
2021-05-27,5338.23,5378.48,5286.05,5311.37,14846285500.0
2021-05-28,5321.09,5360.28,5288.65,5338.73,16460580600.0
2021-05-31,5331.57,5331.63,5281.69,5318.08,14460326900.0
2021-06-01,5341.68,5343.75,5269.26,5320.47,14383147400.0
2021-06-02,5289.97,5352.64,5266.79,5348.34,13775431900.0
2021-06-03,5255.29,5314.37,5255.07,5285.71,14196887800.0
2021-06-04,5282.28,5334.49,5221.23,5228.28,14473208700.0
2021-06-07,5277.63,5286.84,5242.95,5284.89,12770497100.0
2021-06-08,5232.12,5319.04,5201.14,5276.97,13055953200.0
2021-06-09,5236.45,5253.36,5215.35,5224.95,12182032100.0
2021-06-10,5271.47,5299.53,5229.52,5236.47,13899196700.0
2021-06-11,5224.7,5276.1,5213.6,5275.75,18080717300.0
2021-06-15,5166.56,5225.5,5137.41,5218.56,14288005800.0
2021-06-16,5080.49,5164.52,5076.02,5163.25,12514798500.0
2021-06-17,5101.89,5123.37,5073.82,5074.38,12045251800.0
2021-06-18,5102.47,5128.03,5064.92,5104.93,14858580500.0
2021-06-21,5090.39,5123.78,5058.57,5088.09,13218451600.0
2021-06-22,5122.16,5125.82,5086.28,5106.07,13041675300.0
2021-06-23,5147.39,5171.03,5109.76,5127.19,13635605800.0
2021-06-24,5155.97,5160.43,5120.58,5156.56,12668562500.0
2021-06-25,5239.97,5251.61,5157.48,5159.8,15493106100.0
2021-06-28,5251.76,5260.64,5226.22,5253.61,13319378300.0
2021-06-29,5190.54,5248.52,5182.68,5248.52,12516299700.0
2021-06-30,5224.04,5231.43,5186.63,5189.38,10375267100.0
2021-07-01,5229.66,5252.26,5190.88,5241.2,12724062000.0
2021-07-02,5081.12,5186.66,5074.36,5186.66,13042642400.0
2021-07-05,5085.79,5098.23,5048.0,5073.78,13121158900.0
2021-07-06,5083.1,5092.21,5028.51,5089.78,14065522000.0
2021-07-07,5140.49,5152.77,5045.41,5052.42,14854906000.0
2021-07-08,5088.26,5151.22,5078.93,5149.31,17390100800.0
2021-07-09,5069.44,5081.41,5006.41,5063.15,16065322600.0
2021-07-12,5132.71,5159.41,5070.32,5108.38,20621203900.0
2021-07-13,5142.1,5154.05,5114.94,5128.61,16648220900.0
2021-07-14,5083.08,5130.75,5075.13,5130.75,18835272000.0
2021-07-15,5151.46,5153.81,5067.68,5073.26,18107710300.0
2021-07-16,5094.77,5140.9,5090.63,5140.9,16995598200.0
2021-07-19,5113.49,5120.82,5047.62,5083.73,15319958900.0
2021-07-20,5108.99,5114.0,5067.86,5080.22,12930004400.0
2021-07-21,5144.04,5160.54,5122.3,5122.78,16797646900.0
2021-07-22,5151.75,5171.21,5137.88,5150.39,18555686400.0
2021-07-23,5089.23,5145.43,5080.0,5145.43,21653684700.0
2021-07-26,4925.3,5067.31,4859.6,5067.31,22811171000.0
2021-07-27,4751.31,4940.86,4749.03,4924.28,23663122500.0
2021-07-28,4760.48,4785.66,4663.9,4714.29,19263439300.0
2021-07-29,4850.27,4857.97,4800.01,4845.76,17332205400.0
2021-07-30,4811.17,4825.7,4761.04,4825.7,18234977600.0
2021-08-02,4933.74,4938.82,4761.46,4794.82,22719491800.0
2021-08-03,4934.46,4957.03,4890.85,4909.23,20353336000.0
2021-08-04,4978.85,4979.29,4919.66,4927.74,17546646100.0
2021-08-05,4948.67,4997.14,4921.94,4946.17,16738182900.0
2021-08-06,4921.56,4944.35,4891.8,4943.04,15417968800.0
2021-08-09,4985.56,5002.89,4884.04,4890.26,18243687100.0
2021-08-10,5043.15,5043.76,4941.24,4977.82,16705190200.0
2021-08-11,5015.34,5059.79,5009.98,5037.08,18226607400.0
2021-08-12,4973.35,5016.26,4962.98,4998.07,16822373300.0
2021-08-13,4945.98,4993.74,4921.28,4958.76,15831432100.0
